SalesOrderID,OrderDate,DueDate,ShipDate,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,CustomerID,SalesPersonID,TerritoryID,CreditCardID,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue
59734,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59734,NULL,17376,NULL,1,9786,425372Vi50402,4.99,0.3992,0.1248,5.514
59735,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59735,NULL,18178,NULL,10,18150,926078Vi94119,21.98,1.7584,0.5495,24.2879
59736,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59736,NULL,13750,NULL,1,9321,926166Vi48062,71.97,5.7576,1.7993,79.5269
59737,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59737,NULL,14839,NULL,10,19203,227053Vi99805,119.98,9.5984,2.9995,132.5779
59738,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59738,NULL,19191,NULL,8,NULL,NULL,74.98,5.9984,1.8745,82.8529
59739,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59739,NULL,17089,NULL,8,NULL,NULL,64.97,5.1976,1.6243,71.7919
59740,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59740,NULL,19425,NULL,10,2868,627621Vi14934,31.27,2.5016,0.7818,34.5534
59741,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59741,NULL,20583,NULL,8,8527,827780Vi44115,69.97,5.5976,1.7493,77.3169
59742,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59742,NULL,15108,NULL,10,11804,1128874Vi61039,88.97,7.1176,2.2243,98.3119
59743,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59743,NULL,12306,NULL,8,8728,828973Vi45036,39.98,3.1984,0.9995,44.1779
59744,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59744,NULL,12775,NULL,4,18684,1029647Vi97138,21.98,1.7584,0.5495,24.2879
59745,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59745,NULL,15310,NULL,6,2081,429806Vi10853,42.28,3.3824,1.057,46.7194
59746,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59746,NULL,14406,NULL,4,6942,936419Vi36116,850.95,68.076,21.2738,940.2998
59747,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59747,NULL,11513,NULL,6,NULL,NULL,863.95,69.116,21.5988,954.6648
59748,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59748,NULL,13865,NULL,4,17845,237028Vi92566,2351.96,188.1568,58.799,2598.9158
59749,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59749,NULL,14121,NULL,1,18497,1137280Vi96090,2319.26,185.5408,57.9815,2562.7823
59750,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59750,NULL,28383,NULL,8,13363,837876Vi69271,742.35,59.388,18.5588,820.2968
59751,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59751,NULL,28400,NULL,8,9095,737882Vi46913,777.34,62.1872,19.4335,858.9607
59752,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59752,NULL,12460,NULL,10,16633,738057Vi86106,1249.84,99.9872,31.246,1381.0732
59753,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59753,NULL,13103,NULL,9,159,1139330Vi831,2395.45,191.636,59.8863,2646.9723
59754,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59754,NULL,25427,NULL,4,10148,840817Vi52329,2393.06,191.4448,59.8265,2644.3313
59755,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59755,NULL,17445,NULL,4,4060,341750Vi21355,1729.97,138.3976,43.2493,1911.6169
59756,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59756,NULL,17463,NULL,1,6249,1041751Vi32483,1773.95,141.916,44.3488,1960.2148
59757,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59757,NULL,26885,NULL,10,9028,642454Vi46609,574.98,45.9984,14.3745,635.3529
59758,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59758,NULL,28486,NULL,9,5566,343400Vi29140,776.33,62.1064,19.4083,857.8447
59759,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59759,NULL,14048,NULL,9,2895,543408Vi15097,742.35,59.388,18.5588,820.2968
59760,10 Dec 07,22 Dec 07,17 Dec 07,1,SO59760,NULL,11093,NULL,9,18583,443432Vi96590,2419.06,193.5248,60.4765,2673.0613
59761,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59761,NULL,14976,NULL,7,17796,216221Vi92356,2439.99,195.1992,60.9998,2696.189
59762,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59762,NULL,12839,NULL,10,19213,716266Vi99849,2342.92,187.4336,58.573,2588.9266
59763,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59763,NULL,11150,NULL,9,3292,1217902Vi17313,39.98,3.1984,0.9995,44.1779
59764,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59764,NULL,17227,NULL,9,5532,118656Vi28992,58.98,4.7184,1.4745,65.1729
59765,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59765,NULL,20712,NULL,10,12513,919747Vi64736,2478.34,198.2672,61.9585,2738.5657
59766,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59766,NULL,27465,NULL,1,4603,320818Vi24175,11.94,0.9552,0.2985,13.1937
59767,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59767,NULL,27466,NULL,1,13247,1020821Vi68715,66.97,5.3576,1.6743,74.0019
59768,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59768,NULL,29164,NULL,1,NULL,NULL,67.49,5.3992,1.6873,74.5765
59769,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59769,NULL,11301,NULL,1,12212,721154Vi63155,2.29,0.1832,0.0573,2.5305
59770,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59770,NULL,28006,NULL,4,7640,121363Vi39581,7.28,0.5824,0.182,8.0444
59771,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59771,NULL,26596,NULL,4,11855,321916Vi61237,36.27,2.9016,0.9068,40.0784
59772,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59772,NULL,24687,NULL,1,7241,322253Vi37566,91.58,7.3264,2.2895,101.1959
59773,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59773,NULL,26080,NULL,1,9409,522522Vi48506,24.99,1.9992,0.6248,27.614
59774,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59774,NULL,23387,NULL,1,16015,823406Vi82803,93.96,7.5168,2.349,103.8258
59775,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59775,NULL,21790,NULL,4,8430,623568Vi43647,74.46,5.9568,1.8615,82.2783
59776,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59776,NULL,20398,NULL,4,4333,623805Vi22743,68.97,5.5176,1.7243,76.2119
59777,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59777,NULL,21157,NULL,4,3470,823951Vi18301,49.97,3.9976,1.2493,55.2169
59778,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59778,NULL,20307,NULL,4,4074,824173Vi21447,119.98,9.5984,2.9995,132.5779
59779,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59779,NULL,17578,NULL,4,19071,1024738Vi99071,7.28,0.5824,0.182,8.0444
59780,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59780,NULL,12202,NULL,6,8900,124771Vi45874,7.28,0.5824,0.182,8.0444
59781,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59781,NULL,15955,NULL,4,15859,425264Vi81944,39.98,3.1984,0.9995,44.1779
59782,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59782,NULL,17168,NULL,1,16859,1025405Vi87390,4.99,0.3992,0.1248,5.514
59783,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59783,NULL,14487,NULL,4,7663,825878Vi39702,39.98,3.1984,0.9995,44.1779
59784,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59784,NULL,16353,NULL,1,3731,525931Vi19682,106.96,8.5568,2.674,118.1908
59785,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59785,NULL,20106,NULL,6,12695,1225956Vi65671,106.96,8.5568,2.674,118.1908
59786,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59786,NULL,14835,NULL,8,8904,1026076Vi45887,80.96,6.4768,2.024,89.4608
59787,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59787,NULL,14808,NULL,10,3620,126641Vi19069,119.98,9.5984,2.9995,132.5779
59788,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59788,NULL,24540,NULL,10,725,926913Vi3733,69.97,5.5976,1.7493,77.3169
59789,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59789,NULL,21136,NULL,10,3098,1127287Vi16297,106.93,8.5544,2.6733,118.1577
59790,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59790,NULL,20797,NULL,7,2746,1227671Vi14297,14.23,1.1384,0.3558,15.7242
59791,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59791,NULL,24130,NULL,8,14044,728056Vi72872,47.97,3.8376,1.1993,53.0069
59792,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59792,NULL,24862,NULL,7,5402,928272Vi28291,75.48,6.0384,1.887,83.4054
59793,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59793,NULL,22567,NULL,7,8406,1228501Vi43540,23.78,1.9024,0.5945,26.2769
59794,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59794,NULL,25569,NULL,7,585,429011Vi3022,89.97,7.1976,2.2493,99.4169
59795,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59795,NULL,16571,NULL,10,13471,329130Vi69790,39.98,3.1984,0.9995,44.1779
59796,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59796,NULL,11732,NULL,2,503,1129342Vi2614,74.98,5.9984,1.8745,82.8529
59797,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59797,NULL,11700,NULL,4,3110,829430Vi16338,74.98,5.9984,1.8745,82.8529
59798,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59798,NULL,12967,NULL,4,7391,530371Vi38329,21.98,1.7584,0.5495,24.2879
59799,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59799,NULL,20462,NULL,4,12101,835885Vi62567,2512.32,200.9856,62.808,2776.1136
59800,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59800,NULL,16728,NULL,1,14357,835889Vi74432,2443.35,195.468,61.0838,2699.9018
59801,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59801,NULL,14494,NULL,1,1754,736426Vi9028,769.49,61.5592,19.2373,850.2865
59802,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59802,NULL,14367,NULL,1,8063,536452Vi41801,839.48,67.1584,20.987,927.6254
59803,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59803,NULL,13085,NULL,1,1523,736484Vi7819,646.45,51.716,16.1613,714.3273
59804,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59804,NULL,13897,NULL,1,1555,637008Vi7958,2316.97,185.3576,57.9243,2560.2519
59805,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59805,NULL,11799,NULL,1,7112,1037029Vi36891,2342.92,187.4336,58.573,2588.9266
59806,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59806,NULL,13473,NULL,4,15278,237049Vi79000,2318.96,185.5168,57.974,2562.4508
59807,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59807,NULL,14115,NULL,1,11343,637274Vi58499,2297.28,183.7824,57.432,2538.4944
59808,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59808,NULL,14478,NULL,6,19060,437703Vi99032,2341.97,187.3576,58.5493,2587.8769
59809,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59809,NULL,14937,NULL,10,14898,737879Vi77185,777.34,62.1872,19.4335,858.9607
59810,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59810,NULL,26948,NULL,8,17213,238048Vi89347,1293.33,103.4664,32.3333,1429.1297
59811,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59811,NULL,19620,NULL,9,17738,938178Vi92027,1700.99,136.0792,42.5248,1879.594
59812,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59812,NULL,14855,NULL,9,7164,738218Vi37186,1709.98,136.7984,42.7495,1889.5279
59813,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59813,NULL,19968,NULL,9,13516,338320Vi70007,2443.35,195.468,61.0838,2699.9018
59814,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59814,NULL,27366,NULL,9,11565,738927Vi59760,539.99,43.1992,13.4998,596.689
59815,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59815,NULL,28315,NULL,9,9686,138949Vi49906,556.93,44.5544,13.9233,615.4077
59816,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59816,NULL,27353,NULL,9,5255,1038957Vi27489,588.96,47.1168,14.724,650.8008
59817,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59817,NULL,27355,NULL,9,11462,538966Vi59129,600.46,48.0368,15.0115,663.5083
59818,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59818,NULL,22573,NULL,9,3762,138972Vi19817,539.99,43.1992,13.4998,596.689
59819,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59819,NULL,26521,NULL,1,15185,339950Vi78589,750.3,60.024,18.7575,829.0815
59820,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59820,NULL,28580,NULL,4,2345,1040098Vi12225,1214.85,97.188,30.3713,1342.4093
59821,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59821,NULL,25411,NULL,4,5052,340100Vi26460,1214.85,97.188,30.3713,1342.4093
59822,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59822,NULL,25407,NULL,1,1820,1140807Vi9400,2398.05,191.844,59.9513,2649.8453
59823,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59823,NULL,25410,NULL,4,NULL,NULL,2384.07,190.7256,59.6018,2634.3974
59824,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59824,NULL,25425,NULL,4,17757,840815Vi92122,2438.06,195.0448,60.9515,2694.0563
59825,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59825,NULL,16219,NULL,6,6540,641247Vi33966,553.97,44.3176,13.8493,612.1369
59826,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59826,NULL,23486,NULL,6,15958,541746Vi82492,1764.96,141.1968,44.124,1950.2808
59827,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59827,NULL,13084,NULL,6,1397,341754Vi7141,1798.96,143.9168,44.974,1987.8508
59828,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59828,NULL,26931,NULL,10,7240,1242430Vi37563,561.48,44.9184,14.037,620.4354
59829,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59829,NULL,11243,NULL,10,3590,642438Vi18915,588.96,47.1168,14.724,650.8008
59830,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59830,NULL,13581,NULL,10,12191,342908Vi63048,2461.55,196.924,61.5388,2720.0128
59831,11 Dec 07,23 Dec 07,18 Dec 07,1,SO59831,NULL,11358,NULL,9,15921,1243252Vi82278,848.47,67.8776,21.2118,937.5594
59832,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59832,NULL,11607,NULL,7,12315,916192Vi63695,2334.97,186.7976,58.3743,2580.1419
59833,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59833,NULL,12266,NULL,8,7482,516193Vi38768,2329.98,186.3984,58.2495,2574.6279
59834,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59834,NULL,14189,NULL,8,9503,216202Vi49003,2319.99,185.5992,57.9998,2563.589
59835,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59835,NULL,14163,NULL,8,723,316229Vi3724,2304.98,184.3984,57.6245,2547.0029
59836,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59836,NULL,13585,NULL,10,13404,716231Vi69430,2370.96,189.6768,59.274,2619.9108
59837,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59837,NULL,12559,NULL,10,10549,816240Vi54377,2334.97,186.7976,58.3743,2580.1419
59838,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59838,NULL,14161,NULL,8,17866,416244Vi92703,2378.95,190.316,59.4738,2628.7398
59839,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59839,NULL,12232,NULL,8,14713,1116261Vi76248,2304.98,184.3984,57.6245,2547.0029
59840,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59840,NULL,15798,NULL,9,3607,917068Vi18992,63.97,5.1176,1.5993,70.6869
59841,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59841,NULL,11073,NULL,9,NULL,NULL,64.97,5.1976,1.6243,71.7919
59842,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59842,NULL,12008,NULL,9,13187,218306Vi68374,6.28,0.5024,0.157,6.9394
59843,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59843,NULL,21830,NULL,10,18998,619386Vi98712,539.99,43.1992,13.4998,596.689
59844,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59844,NULL,28345,NULL,4,9169,321166Vi47347,4.99,0.3992,0.1248,5.514
59845,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59845,NULL,11631,NULL,6,4845,721213Vi25459,39.98,3.1984,0.9995,44.1779
59846,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59846,NULL,11719,NULL,6,14910,422641Vi77244,69.97,5.5976,1.7493,77.3169
59847,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59847,NULL,23863,NULL,4,6374,722917Vi33082,69.97,5.5976,1.7493,77.3169
59848,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59848,NULL,11723,NULL,6,14518,624142Vi75303,49.97,3.9976,1.2493,55.2169
59849,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59849,NULL,20475,NULL,4,3469,924148Vi18300,14.98,1.1984,0.3745,16.5529
59850,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59850,NULL,13756,NULL,6,4330,524150Vi22734,68.97,5.5176,1.7243,76.2119
59851,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59851,NULL,18112,NULL,4,10213,324531Vi52692,64.47,5.1576,1.6118,71.2394
59852,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59852,NULL,11631,NULL,6,4845,724575Vi25459,69.99,5.5992,1.7498,77.339
59853,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59853,NULL,18099,NULL,4,2908,225165Vi15172,4.99,0.3992,0.1248,5.514
59854,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59854,NULL,17610,NULL,4,509,1125167Vi2651,39.98,3.1984,0.9995,44.1779
59855,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59855,NULL,25884,NULL,6,10515,1225184Vi54179,39.98,3.1984,0.9995,44.1779
59856,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59856,NULL,22264,NULL,6,10162,1025342Vi52409,89.97,7.1976,2.2493,99.4169
59857,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59857,NULL,14176,NULL,7,3821,226780Vi20124,121.57,9.7256,3.0393,134.3349
59858,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59858,NULL,16256,NULL,10,7573,1226802Vi39244,76.97,6.1576,1.9243,85.0519
59859,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59859,NULL,17745,NULL,8,13047,326987Vi67514,32.27,2.5816,0.8068,35.6584
59860,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59860,NULL,15654,NULL,7,8543,326994Vi44187,24.99,1.9992,0.6248,27.614
59861,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59861,NULL,20597,NULL,7,3690,1027099Vi19496,119.96,9.5968,2.999,132.5558
59862,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59862,NULL,20132,NULL,8,888,1127378Vi4513,69.97,5.5976,1.7493,77.3169
59863,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59863,NULL,20802,NULL,7,12938,1227677Vi66918,6.28,0.5024,0.157,6.9394
59864,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59864,NULL,12836,NULL,10,1173,828318Vi5952,28.99,2.3192,0.7248,32.034
59865,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59865,NULL,22681,NULL,7,19219,828479Vi99887,131.95,10.556,3.2988,145.8048
59866,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59866,NULL,13612,NULL,10,11826,928666Vi61114,33.98,2.7184,0.8495,37.5479
59867,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59867,NULL,11566,NULL,7,NULL,NULL,36.27,2.9016,0.9068,40.0784
59868,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59868,NULL,12760,NULL,6,12165,229352Vi62873,66.97,5.3576,1.6743,74.0019
59869,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59869,NULL,12419,NULL,1,3634,929369Vi19179,35,2.8,0.875,38.675
59870,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59870,NULL,15488,NULL,6,4827,529769Vi25359,50.23,4.0184,1.2558,55.5042
59871,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59871,NULL,13603,NULL,10,17785,330017Vi92291,49.97,3.9976,1.2493,55.2169
59872,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59872,NULL,17149,NULL,1,14812,136141Vi76719,1735.98,138.8784,43.3995,1918.2579
59873,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59873,NULL,19708,NULL,4,NULL,NULL,564.99,45.1992,14.1248,624.314
59874,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59874,NULL,19542,NULL,1,14166,1136482Vi73476,579.97,46.3976,14.4993,640.8669
59875,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59875,NULL,13898,NULL,1,8096,1037009Vi41961,2391.94,191.3552,59.7985,2643.0937
59876,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59876,NULL,11809,NULL,4,2578,1137031Vi13430,2350.96,188.0768,58.774,2597.8108
59877,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59877,NULL,14256,NULL,1,12708,337253Vi65718,2341.97,187.3576,58.5493,2587.8769
59878,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59878,NULL,11934,NULL,1,9892,137276Vi50926,2416.45,193.316,60.4113,2670.1773
59879,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59879,NULL,13455,NULL,4,NULL,NULL,2349.92,187.9936,58.748,2596.6616
59880,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59880,NULL,13433,NULL,4,10610,737701Vi54717,2351.96,188.1568,58.799,2598.9158
59881,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59881,NULL,12449,NULL,6,8554,637712Vi44243,2351.96,188.1568,58.799,2598.9158
59882,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59882,NULL,19652,NULL,9,12382,1238181Vi64046,1735.98,138.8784,43.3995,1918.2579
59883,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59883,NULL,15029,NULL,9,7063,938188Vi36665,1754.98,140.3984,43.8745,1939.2529
59884,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59884,NULL,19978,NULL,9,13456,138326Vi69692,2482.23,198.5784,62.0558,2742.8642
59885,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59885,NULL,22575,NULL,9,4208,1238922Vi22156,574.98,45.9984,14.3745,635.3529
59886,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59886,NULL,27371,NULL,9,532,1238930Vi2746,567.76,45.4208,14.194,627.3748
59887,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59887,NULL,16931,NULL,9,8632,1238931Vi44580,1189.46,95.1568,29.7365,1314.3533
59888,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59888,NULL,25392,NULL,1,6954,740093Vi36176,1249.84,99.9872,31.246,1381.0732
59889,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59889,NULL,23725,NULL,6,17327,840102Vi89993,1249.84,99.9872,31.246,1381.0732
59890,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59890,NULL,25286,NULL,4,11159,540520Vi57564,2393.06,191.4448,59.8265,2644.3313
59891,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59891,NULL,24498,NULL,1,17691,140803Vi91796,2407.04,192.5632,60.176,2659.7792
59892,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59892,NULL,25426,NULL,4,9848,740816Vi50739,2419.06,193.5248,60.4765,2673.0613
59893,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59893,NULL,22224,NULL,4,17109,1140965Vi88856,624.95,49.996,15.6238,690.5698
59894,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59894,NULL,22164,NULL,4,11929,540998Vi61653,563.77,45.1016,14.0943,622.9659
59895,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59895,NULL,23155,NULL,4,18356,541307Vi95391,608.96,48.7168,15.224,672.9008
59896,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59896,NULL,20321,NULL,4,199,641358Vi1029,1155.48,92.4384,28.887,1276.8054
59897,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59897,NULL,20193,NULL,4,NULL,NULL,1120.49,89.6392,28.0123,1238.1415
59898,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59898,NULL,17271,NULL,1,1008,241739Vi5025,1725.98,138.0784,43.1495,1907.2079
59899,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59899,NULL,24026,NULL,10,15788,242139Vi81610,1212.97,97.0376,30.3243,1340.3319
59900,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59900,NULL,12806,NULL,8,3645,1242696Vi19232,539.99,43.1992,13.4998,596.689
59901,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59901,NULL,17079,NULL,9,5401,743254Vi28288,839.48,67.1584,20.987,927.6254
59902,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59902,NULL,11460,NULL,9,10765,343473Vi55570,2442.54,195.4032,61.0635,2699.0067
59903,12 Dec 07,24 Dec 07,19 Dec 07,1,SO59903,NULL,27499,NULL,9,5616,843496Vi29404,548.98,43.9184,13.7245,606.6229
59904,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59904,NULL,14425,NULL,8,16801,116185Vi87017,2334.97,186.7976,58.3743,2580.1419
59905,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59905,NULL,12855,NULL,10,5397,416194Vi28262,2342.92,187.4336,58.573,2588.9266
59906,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59906,NULL,14162,NULL,8,8817,316227Vi45511,2341.46,187.3168,58.5365,2587.3133
59907,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59907,NULL,16734,NULL,9,15257,1017158Vi78893,78.98,6.3184,1.9745,87.2729
59908,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59908,NULL,17059,NULL,9,1482,617295Vi7647,69.97,5.5976,1.7493,77.3169
59909,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59909,NULL,17231,NULL,9,8921,717308Vi45988,29.99,2.3992,0.7498,33.139
59910,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59910,NULL,24454,NULL,9,NULL,NULL,21.49,1.7192,0.5373,23.7465
59911,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59911,NULL,21977,NULL,9,NULL,NULL,74.98,5.9984,1.8745,82.8529
59912,13 Dec 07,25 Dec 07,20 Dec 07,1,SO59912,NULL,18445,NULL,9,1984,1117768Vi10329,21.49,1.7192,0.5373,23.7465
